id_alarm,imie,nazwisko,numer_telefonu
2147,HANNA,GAJ,824735961
2148,JULIA,BASISTA,978827544
2149,IGA,WASSEL,526100775
2150,ZUZANNA,URBAN,744465754
2151,LEON,NOWAK,456394700
2152,WERONIKA,GAPA,725946992
2153,JULIA,WILISOWSKA,924500916
2154,WOJCIECH,STĘPIEŃ,637712622
2155,KAROL,ŁUSIEWICZ,762723301
2156,MARCELINA,GOŁOS,865845827
2157,MICHAŁ,RZEMIŃSKI,873089219
2158,MARIA,ORACZ,828064025
2159,NATALIA,NOGAL,455470383
2160,OLIVIER,ROSSA,461493740
2161,LEON,PAWŁOWSKI,406777415
2162,WERONIKA,GŁOWIAK,876828815
2163,LENA,GURATOWSKA,732776629
2164,NADIA,RACZEK,512662220
2165,JAN,WROŃSKI,418498913
2166,ALEKSANDER,RATHMAN,646306009
2167,KAJA,STREMBSKA,755968273
2168,IGOR,BRZEZIŃSKI,959735542
2169,AGATA,NOWAK,608553576
2170,MELANIA,GĘBKA,644466044
2171,ANNA,WEHOFER,636118807
2172,KAROL,SZYSZKA,866896133
2173,INGA,ZACZKOWSKA,997257858
2174,ZUZANNA,HODUREK,651374034
2175,LILIANNA,SOBCZAK,424936039
2176,EWA,PIĄTAKIEWICZ,998293318
2177,TYMOTEUSZ,KIM,438109440
2178,MATEUSZ,RUSIN,479392901
2179,DOROTA,SZWAJCER,822728727
2180,FRANCISZEK,SZETERLAK,899744608
2181,OLIWIER,DERDA,649061950
2182,HELENA,CHORĄŻYCZEWSKA,592810363
2183,MARCELINA,SZCZODRA,656107605
2184,ANTONI,WYSOCKI,629518315
2185,MILENA,ORFINYAK,708888603
2186,ZLATAN,KARKOCHA,702274363
2187,HANNA,ŚLEZIAK,649525686
2188,KSAWERY,ŚWIERCZEK,821417602
2189,BIANKA,MAJCHERCZYK,485282413
2190,ALEKSANDRA,PATERAK,732285348
2191,ANTONI,OPARA,870740130
2192,KRZYSZTOF,SZCZEPAŃSKI,820230960
2193,LEON,KLIMKOWSKI,587194725
2194,RYSZARD,LEWANDOWSKI,838030764
2195,KLARA,KRAJEWSKA,809209858
2196,JOLANTA,FILIPEK,488041545
2197,LEON,MAKOSA,771598701
2198,ZOJA,WIEWIÓRKO,829479641
2199,MAJA,JANKOWSKA,809386106
2200,HELENA,ŻUREK,955857278
2201,FRANCISZEK,SPANIER,563571155
2202,APOLONIA,FALKENHAGEN,750614805
2203,MARIKA,ZAJĄC,647840380
2204,IGNACY,MATRAS,623361112
2205,JULIAN,BIAŁEK,545917626
2206,ANGELIKA,SOBIECH,582783866
2207,STEFAN,PIĘTKA,718740754
2208,ROZALIA,NOWAK,498130573
2209,EMILIA,MEHR,770802652
2210,MATYLDA,PALUCH,644955533
2211,LEON,MAŁECKI,956899964
2212,MICHAŁ,GOMOLA,873618688
2213,MAX,DUTKA,774368306
2214,SZYMON,BORKOWICZ,970173571
2215,LAURA,MIELCZAREK,969066751
2216,PAULINA,HAJDUK,698078181
2217,ZOFIA,ŻEBROWSKA,411431367
2218,POLA,SZEWCZYK,479110480
2219,SARA,PIJANOWSKA,854902032
2220,KRZYSZTOF,KACZMAREK,725633682
2221,SZYMON,RICHTER,601282515
2222,MAKSYMILIAN,SIKORA,769132951
2223,JULIAN,MAZURKIEWICZ,959494780
2224,ZOFIA,BALAN,601830565
2225,TADEUSZ,JOP,874139614
2226,KLARA,ŚLUSARZ,982643166
2227,FILIP,BANAT,424471052
2228,FRANCISZEK,LASKOWSKI,734337453
2229,ZUZANNA,ŚWIDER,489587088
2230,DOROTA,CHRZANOWSKA,657574281
2231,AGATA,KULA,680105820
2232,TYMOTEUSZ,LENDA,519989371
2233,MICHAŁ,KRUSZEWSKI,946883787
2234,NELA,GDELA,519473643
2235,LAURA,GLINEUR,758469193
2236,JAN,WARDA,773268624
2237,OLIWIA,GRABARZ,521869635
2238,RYSZARD,LIS,461678316
2239,ANTONI,LEWANDOWSKI,943014183
2240,MICHAŁ,ADAMEK,454208379
2241,POLA,BEŁZA,777922933
2242,FRANCISZEK,LEWALSKI,738450713
2243,AMELIA,ZIEMIAŃSKA,910353578
2244,ANTONI,KOSTRZYCKI,755868275
2245,ŁUCJA,PISARUK,645962141
2246,WITOLD,SPURTACZ,930736139
2247,MATYLDA,FLIGIEL,859312280
2248,FABIAN,ZACHER,626805687
2249,ALEX,MACZUGA,977862064
2250,MIA,JANIAK,545272757
2251,FRANCISZEK,SUWALSKI,405221492
2252,ANTONI,KUCHMISTRZ,979268837
2253,HANNA,CICHOCKA,982781652
2254,ANTONI,TERLIKOWSKI,817927797
2255,ANTONI,WIŚNIEWSKI,935568792
2256,KACPER,MARCINIAK,973648689
2257,SZYMON,GNIADEK,869641865
2258,BARTOSZ,FIGZAŁ,631699774
2259,ANTONI,FAŚCISZEWSKI,581215949
2260,HANNA,BOLIBRZUCH,570420973
2261,KAZIMIERZ,KUBICA,560467558
2262,FILIP,BARANIAK,634247350
2263,WOJCIECH,TYCHY,496747085
2264,WOJCIECH,PIETRZYK,849830371
2265,NIKODEM,PADUCH,695952786
2266,MELANIA,SZCZEPANIK,579008700
2267,ANTONINA,BENCZEK,843735206
2268,STANISŁAW,PAZDAN,776990074
2269,HANNA,DAWIDOWSKA,585503018
2270,OLIWIER,ŁUCZAK,864333197
2271,ARIELA,BUCZEK,865975802
2272,WOJCIECH,MARGALSKI,849432571
2273,HELENA,GAŁĄZKA,814691054
2274,ROMAN,GOŁĘBIEWSKI,515162910
2275,JEREMIASZ,LEWASZKIEWICZ,500357735
2276,ADRIAN,KOWALCZYK,756659447
2277,KACPER,BUDCZENKOW,423512710
2278,MIKOŁAJ,ŻAK,953312243
2279,STANISŁAW,ŁUSZCZYNA,944461285
2280,ANASTAZJA,EKMANN,954542500
2281,LEON,SZCZYPKA,838335569
2282,WIKTORIA,MIKOŁAJCZYK,407663633
2283,LILIANNA,WIŚNIEWSKA,962750368
2284,JAKUB,MROCZEK,839593964
2285,MARIANNA,GROBEREK,825839858
2286,WOJCIECH,SERYŁO,571978856
2287,ZOFIA,PLUTA,806883011
2288,OLA,PECYNA,547527333
2289,ZOFIA,JABŁOŃSKA,898399403
2290,OLIWIER,SKURA,703749670
2291,POLA,KĘPA,402835672
2292,IGNACY,SUPIŃSKI,714271227
2293,MATEUSZ,FLIS,587753726
2294,WERONIKA,SMOLIŃSKA,737075053
2295,BARTOSZ,GUSTEK,769108383
2296,TYMON,MARCINKOWSKI,736489813
2297,IWO,ROSIŃSKI,812838654
2298,ZOFIA,PAZIEWSKA,534253293
2299,MICHALINA,TRELA-IDZIK,503303209
2300,MIKOŁAJ,GAWOL,771109452
2301,KACPER,ŁOŁA,720316036
2302,ALEKSANDRA,WOLNICKA,487866414
2303,KLARA,SZCZEPAŃSKA,677015662
2304,ZLATAN,CZAJKOWSKI,529139354
2305,MICHAŁ,TERESAK,582526808
2306,WANDA,SZYMANOWSKA,471172090
2307,REMIGIUSZ,FORYŚ,870361482
2308,PAULINA,UCHMAN,594406719
2309,IGNACY,BIŚ,432612649
2310,MIKOŁAJ,SZYMAŃSKI,655639265
2311,OLIWIA,MILLER,536916330
2312,BARTOSZ,KOŁODZIEJCZYK,703032762
2313,MARIA,LEGIERSKA,440373708
2314,MELANIA,GUTOWSKA,899404735
2315,EMILIA,GLIŃSKA,978421513
2316,ANTONI,HARBUZ,697883289
2317,POLA,MOŁDA,621523369
2318,STEFAN,NIEKREWICZ,517503712
2319,ALEKSANDER,MARYNIAK,986481923
2320,JAKUB,YARMOLCHUK,459929197
2321,LEON,MARUSZAK,470778572
2322,JAN,PACYNA,854046230
2323,MATYLDA,MUSZYŃSKA,723874760
2324,MAJA,RATAJCZAK,402682796
2325,EMILIA,WOJTKÓW,835587822
2326,ZUZANNA,ROMAŃCZUK,595552161
2327,ANIELA,URBANIAK,409072024
2328,KORNELIA,CHODKOWSKA,701429662
2329,ALEKSANDER,JUROCHNIK,592823295
2330,NIKODEM,WALEWSKI,507499044
2331,ALICJA,SKALSKA,852563867
2332,ANTONI,SZNABEL,626308982
2333,ALEKSANDRA,SAWICKA,662008705
2334,JULIUSZ,SZAFLIK,478022569
2335,GABRIEL,KRAJEWSKI,497201989
2336,ANTONI,TCHÓRZ,753162962
2337,AMELIA,MŁYNARZ,478907084
2338,MIKOŁAJ,RUSZ,846963437
2339,LENA,SPUZIAK,870819059
2340,ANNA,ERTEM,587745812
2341,SZYMON,DZIEWIECKI,640181813
2342,SZYMON,KAPELUK,930312868
2343,LEON,KLIMIUK,868261694
2344,DAWID,STACIWA,796711737
2345,WOJCIECH,DAAS,487201949
2346,KINGA,TRADECKA,663485179
2347,NINA,KUMOR,490447737
2348,WIKTOR,DUDA,972053945
2349,OLIWIA,GAJOS,807254964
2350,ZLATAN,SZULIK,636308767
2351,ANTONINA,ŻYCHLIŃSKA,913149281
2352,ANTONI,ORAWIEC,619959153
2353,MARIANNA,KASPRZAK,467461754
2354,IGA,EHLERT,815510445
2355,AURELIA,HEJDUK,403852712
2356,PAWEŁ,LANDRATKIEWICZ,993091008
2357,FRANCISZEK,IZDEBSKI,607303643
2358,WOJCIECH,CZARNECKI,921580082
2359,ALEKSANDER,DUŁA,869130359
2360,ALEKSANDRA,GRACZYK,645603831
2361,MILENA,VOITENKO,517980571
2362,BALBINA,PIĄTKOWSKA,583527930
2363,ZUZANNA,ŁACHWA,824271455
2364,MICHAŁ,KRAJNIAK,721302549
2365,EMIL,DUCH,882494059
2366,POLA,OLBRYŚ,682853292
2367,OSKAR,CISZEWSKI,431170025
2368,ANTONI,ZAPAŁA,536255249
2369,KATARZYNA,WILEWSKA,627706629
2370,ADAM,CYMANN,474227809
2371,WIKTORIA,SZCZERBA,504210033
2372,JEREMIASZ,PLUTA,409293467
2373,HELENA,DULNIAK,923920681
2374,LENA,KOS,844447343
2375,WANDA,DZIAKOWSKA,453208387
2376,MARCEL,SZADYKO,484149236
2377,FABIAN,WOLNIEWICZ,467333070
2378,OLIWIA,MATCZUK,968647655
2379,ANDREAS,HERMAN,754221026
2380,LAURA,BULIK,633445093
2381,ALEKSANDER,KOWALCZYK,482542056
2382,MARTYNA,MOLEWSKA,717253175
2383,MILENA,ŻARNOWSKA,537054731
2384,SZYMON,SZEWKO,589603276
2385,FRANCISZEK,DOBA,682819399
2386,ANTONI,NYCZ,520413409
2387,PIOTR,DMOCHOWSKI,803425774
2388,ANTONI,SZEWCZYK,681408061
2389,MAŁGORZATA,LEWANDOWSKA,679822478
2390,SZYMON,AUGUSTYNIAK,421090671
2391,ANTONI,BĄCZKOWSKI,772706515
2392,OLIWIA,PILARCZYK,622919165
2393,ANTONINA,ESKANDER,411793796
2394,ANTONI,NICEWICZ,432238651
2395,ALEKSANDRA,LIS,766291582
2396,ŁUCJA,ZIELIŃSKA,649746987
2397,ANTONI,ISKIERKA,503841026
2398,MAKSYMILIAN,RADZKI,599879855
2399,ALEKSANDER,TAMBOR,735470040
2400,FRANCISZEK,CHŁAPEK,583150563
2401,EMMA,WOJCIESZAK,743908473
2402,PIOTR,HAJDUK,464783261
2403,LAURA,ADASZAK,721629301
2404,OSKAR,GŁADKOWSKI,658371357
2405,ERNEST,TARCZYŃSKI,638825685
2406,OLIWIER,SIMINIAK,823877574
2407,JULIA,SAWICKA,458888339
2408,ALEKSANDER,KOMADA,626200525
2409,STANISŁAW,STELMASZYK,674763244
2410,MARCIN,PUCIA,867716761
2411,AURELIA,GĄDEK,637593428
2412,AMELIA,KULIŃSKA,519184444
2413,KACPER,BUNDYRA,899003684
2414,LAURA,MALMON,641110233
2415,LENA,FILIPOWICZ,660306674
2416,MATYLDA,WOKURKA,570074104
2417,FLORIAN,HOSER,846346102
2418,TYMON,JAŁOSIŃSKI,641244146
2419,KACPER,BANASZEK,658023410
2420,ANTONINA,CHORĄŻY,771038768
2421,HELENA,ZAŁUSKA,782328127
2422,ANTONI,KAŹMIERCZAK,998650084
2423,ŁUCJA,KEMPARA,417683578
2424,KUBA,MICHOWSKI,998145221
2425,LAURA,PRZEWŁOCKA,494228589
2426,EWA,SKWARCZEWSKA,592439680
2427,MATEUSZ,BOREK,663112910
2428,BRUNO,OKROJ,735485197
2429,ZUZANNA,BULSKA,486206028
2430,KUBA,NYSKE,754449067
2431,ZUZANNA,AKSAMIT,985944066
2432,LEON,KOZAK,885998875
2433,DOMINIK,ŚWIADEK,950414224
2434,TADEUSZ,ROSIAK,893499052
2435,MAJA,BRUTKOVSKA,772681528
2436,MARCELINA,FURGALIŃSKA,831046778
2437,TEODOR,NIEDZIELSKI,697047763
2438,BRUNO,FONTAINE,996440486
2439,EMILIA,SADECKA,534211908
2440,BLANKA,WRONKA,652154754
2441,AMELIA,AUER,689784024
2442,MICHALINA,KRZYŻ,823066252
2443,FRANCISZEK,MAZA,439378615
2444,WOJCIECH,SKOCZEŃ,637021494
2445,ANTONI,LENART,570769885
2446,ALEKS,SOBCZYK,445097719
2447,POLA,TUREK,898942042
2448,ANTONI,MARCINIAK,597917534
2449,DOMINIK,ROGALIŃSKI,449528295
2450,WIKTORIA,PIKULSKA,732751156
2451,FILIP,GLĄDYS,601867690
2452,JAGODA,RUTKOWSKA,515695985
2453,NINA,ŁUKAWSKA,714175447
2454,JULIA,WAWRZYNIEC,876439610
2455,ANTONINA,SMYREK,494912245
2456,OLA,BILSKA,980247652
2457,JAN,POPCZYK,518359276
2458,KLARA,DASZEWSKA,825593319
2459,BLANKA,CHMIELEWSKA,498211278
2460,ANNA,KARPIŃSKA,688523060
2461,ZUZANNA,OKRASZEWSKA,771400075
2462,ANNA,MIROWSKA,622763185
2463,ALEKSANDER,SABINARZ,890358752
2464,MARCEL,SALAMON,499234062
2465,JAN,CISZEK,460380301
2466,EDWARD,WANIAK,969935211
2467,JACEK,GUZEK,913665123
2468,WOJCIECH,DŁUGOSZ,444956129
2469,HANNA,GLOMBIK,851049484
2470,SZYMON,RACZKOWSKI,887030151
2471,NIKODEM,MAZUR,819978209
2472,BORYS,KOZIEJ,958475552
2473,HANNA,KORYCKA,695346782
2474,ADAM,RETINGER,724228607
2475,KAROL,NAKONIECZNY,618835867
2476,FILIP,JOSZCZAK,742480393
2477,ANTONINA,LEŚNIEWSKA,535714190
2478,AGATA,JANCZEWSKA,552898569
2479,NADIA,TRZEŚNIEWSKA,875078496
2480,IGNACY,SAŁAPSKI,542626711
2481,PRZEMYSŁAW,ZIĘTEK,939844008
2482,STANISŁAW,CENIAN,524063553
2483,POLA,SYREK,669433197
2484,NATAN,ZALEWSKI,658669754
2485,ZLATAN,PODLEWSKI,724994680
2486,MICHAŁ,ZAJĄC,664947104
2487,MARCELINA,RUDANIECKA,647523390
2488,WIKTOR,FILIPIAK,470084122
2489,MAJA,DĘBIŃSKA,665992530
2490,ALEKSANDER,HARMAJ,864472568
2491,OLA,PIECHOTA,634558993
2492,EMILIA,JUDA,571150122
2493,OLIVIER,JAROS,742904538
2494,MARCELINA,CWIAN,781075588
2495,KAJA,STULIGROSZ,502356380
2496,MACIEJ,BORKOWSKI,780568949
2497,FILIP,JAROCH,713303639
2498,KLARA,FUDALEJ,879166218
2499,JAKUB,GARBOWSKI,497286267
2500,AGATA,SOKOLUK,726030419
2501,OLIWIER,STAROKOZHKO,697346770
2502,KACPER,NOWAK,487603780
2503,LILIANA,WIEJAK,862048672
2504,MIŁOSZ,OŚCIK,911445379
2505,KONSTANTY,DYBOWSKI,667761394
2506,OLIWIA,TARGOWICKA,687316157
2507,DOROTA,FRACH,968382833
2508,MARCELINA,KAPŁON,460827069
2509,ANTONI,WITKOWSKI,472162936
2510,WIKTORIA,SOBCZAK,720286255
2511,FILIP,WĘDZIŃSKI,491523663
2512,LILIANA,DUDEK,432579448
2513,OLIWIA,KAWKA,806502643
2514,NATALIA,FIGURSKA,673245126
2515,EMIL,BAJERSKI,861978020
2516,ANTONINA,PAWLAK,509022399
2517,JÓZEF,SIERPINA,964816189
2518,WIKTOR,WIECZOREK,782668185
2519,KLARA,PYTEL,980544351
2520,FRANCISZEK,RYCHTER,521168009
2521,KAJETAN,BORKOWSKI,784291196
2522,APOLONIA,WACŁAWIK,719078396
2523,MACIEJ,MUSIOŁ,891222101
2524,TYMON,GAŹDZIK,932567866
2525,ANTONI,WOJCIECHOWSKI,419374245
2526,BLANKA,STASIAK,771888795
2527,DOROTA,BOSAK,603340779
2528,HANNA,LIPKA,428977033
2529,JULIAN,SHENDEROVSKYI,516898848
2530,STANISŁAW,FALIUSH,401990222
2531,SZYMON,GOLONKA,888802446
2532,IGA,TOMCZYK,553281215
2533,ANIELA,DROZDOWSKA,907404686
2534,BLANKA,GŁOMSKA,908764893
2535,ALICJA,JĘDRA,694170226
2536,STANISŁAW,MIELNIK,860624355
2537,OLIVER,SELEMAN,541055971
2538,OLIWIER,CHMIELEWSKI,632186579
2539,EMILIA,MAJER,794418301
2540,PAULINA,MASIONEK,477665246
2541,JULIA,GÓRSKA,697718878
2542,ANNA,NOWAK,412131293
2543,ANTONI,KARDASZ,505330572
2544,OLIWIER,DZIĘCIOŁ,586037075
2545,BRUNO,ŚWITKOWSKI,997604114
2546,ZLATAN,SAŃKA,717302815
2547,LENA,OLSZOWSKA,976907791
2548,ZOFIA,BRAGULA,715456169
2549,FILIP,STRANZKE,493219825
2550,LEON,CHERTOV,981783892
2551,PAWEŁ,ŁAWNICZAK,690121542
2552,STANISŁAW,CYTRYNOWICZ,763395781
2553,IRMINA,GRABOWSKA,660164847
2554,TYMOTEUSZ,FENIK,895928231
2555,INGA,KLEWICZ,603328590
2556,MAKSYMILIAN,KRUCZEK,806649762
2557,LILIANA,GAWRONKIEWICZ,603188234
2558,LENA,MARCINIAK,901677275
2559,DOMINIK,MILER,697778536
2560,POLA,STRZAŁKA,632709610
2561,ZOFIA,DAWIEC,661311106
2562,GRAŻYNA,BOCZKOWSKA,905748978
2563,MICHAŁ,LITWIN,875149500
2564,ANTONI,KOPCZYK,532832851
2565,LEA,DZWONKOWSKA,875157837
2566,FILIP,ŁOBACZ,592762067
2567,KAJA,MAŁECKA,878268799
2568,ERNEST,GOGÓŁ,923413475
2569,ZLATAN,ORSZULAK,629933490
2570,JAKUB,PIEPRZOWSKI,816366545
2571,MARCEL,BARAN,626481053
2572,KACPER,HORYŃSKI,976554437
2573,GABRIELA,ŚLIŻEWSKA,408882894
2574,DOROTA,BOCHENEK,501689021
2575,ŁUCJA,NOWAK,403421911
2576,ZOFIA,GOŁĘBIEWSKA,538681775
2577,LENA,PONIEWIERSKA,759543609
2578,ZLATAN,BIERASTOWSKI,842137765
2579,MIŁOSZ,KRÓLIKOWSKI,996787727
2580,ANTONI,STĘPIEŃ,592225558
2581,BARBARA,CHABOWSKA,480677726
2582,AURELIA,KOBIAŁKA,875234282
2583,CEZARY,PAWLAK,545438129
2584,LENA,ŁOPATA,517618138
2585,ANTONINA,KOPYT,876600918
2586,ADRIAN,TRZECIAK,887068220
2587,ANTONINA,MAŁKIEWICZ,451684707
2588,TAMARA,PACWA,616266691
2589,LUIZA,STANISZEWSKA,629732645
2590,WITOLD,ZIELIŃSKI,926932162
2591,STANISŁAW,SMOŁUCHA,570129890
2592,DANIEL,ŚWITALSKI,593817254
2593,ALAN,ZARAŃSKI,993101511
2594,LEON,MICHALCZYK,846672400
2595,ZOFIA,ZMYSŁOWSKA,662322183
2596,ALICJA,BODAL,545529029
2597,HENRYK,STEFAN,819603479
2598,KACPER,LEBEK,657843376
2599,FRANCISZEK,KAWKA,882058070
2600,JAKUB,BEBKO,743367901
2601,JAKUB,DMOWSKI,667080466
2602,STEFAN,JANIK,834150832
2603,NATANIEL,RYSIEWICZ,643274472
2604,JAGNA,TUCHLIN,653626694
2605,WOJCIECH,FILIPOWICZ,781868059
2606,AMELIA,KOWALIK,684941021
2607,NELA,WOJEWODA,612182581
2608,IGOR,KRZYKOWSKI,581977320
2609,NIKOLA,LAZAR,775491294
2610,MICHALINA,KĄTNY,791373717
2611,SZYMON,NOWAK,748212095
2612,NATALIA,GOLAK,549282534
2613,HIACYNTA,KRAWCZYK,546755078
2614,PIOTR,MICHCIK,885164884
2615,GUSTAW,SIKORA,642949376
2616,ZUZANNA,OPAK,534572790
2617,MICHALINA,PAZOŁA,778768935
2618,ANTONI,WOŹNIAK,987238880
2619,STANISŁAW,GORGOL,571521326
2620,URSZULA,GWIZDAŁA,424168839
2621,MAKSYMILIAN,NOWAKOWSKI,422990709
2622,IGNACY,DĘBSKI,666181854
2623,BENIAMIN,FALKOWSKI,673019378
2624,ALEKSANDER,CHRUŚCIŃSKI,408645932
2625,TYMON,CIECHANOWSKI,979167311
2626,KAROLINA,GRUDNIK,521363402
2627,MARIA,PĄZIK,784064966
2628,ANNA,WOJTUSZKIEWICZ,979607976
2629,TYMON,WNUK,952876548
2630,JAKUB,PAPIEŻ,800434511
2631,ANTONINA,GERŁOWICZ,985237991
2632,TOBIASZ,HORLEI,906042253
2633,EMILIA,ZENKE,825829767
2634,EMILIA,MAZUREK,979941137
2635,HELENA,CZEKAŁA,887976237
2636,MAJA,MACHOWIAK,847878449
2637,WOJCIECH,OLECH,589268081
2638,MICHALINA,PAWLUSEK,462802873
2639,WOJCIECH,KONDRACZYK,481485641
2640,DIANA,MYSZK,683807996
2641,ANTONI,KLOSKOWSKI,835995526
2642,ALEKSANDER,PIOTROWSKI,639653588
2643,OLIWIA,PŁOSZKA,432750794
2644,ALEKSANDRA,MARKIEWICZ,584844107
2645,JULIAN,WESOŁY,678100383
2646,JULIA,GŁÓWCZYK,820134802
2647,GABRIEL,TARAJKO,754954794
2648,ZOFIA,KRAWCZYK,915652259
2649,MICHAŁ,KOSSAKOWSKI,501966415
2650,ZOFIA,PAPROCKA,560421009
2651,OLIWIA,ROŻNIEWSKA,544993066
2652,JUDYTA,SALAMON,812108872
2653,BLANKA,HINZ,707184420
2654,RYSZARD,GREGORCZYK,708940832
2655,RÓŻA,PIOCH,616821744
2656,TYMON,JARZĄBEK,855029337
2657,ANTONI,WÓJCIŃSKI,785361431
2658,DIANA,KAJAK,558121445
2659,ZUZANNA,LUDWICZAK,518346460
2660,AMINA,STRÓŻ,477046272
2661,ANTONI,DUDZIC,723116479
2662,FILIP,BERESIŃSKI,826517572
2663,MIESZKO,BOCHENEK,836335644
2664,ALEKSANDER,SĄSIADEK,420433528
2665,JAN,KAROLCZAK,945145935
2666,JOACHIM,WARSZAWSKI,856144850
2667,JAN,FIJOŁEK,569826076
2668,ANTONINA,STACHOWICZ,413119007
2669,FILIP,WITKOWSKI,940367294
2670,SEWERYN,GRZELAK,450846346
2671,ALEKSANDER,GANIEC,435542359
2672,OLIWIER,BOGUSZ,987589062
2673,KUBA,OLBRICH,451444600
2674,ALEKSANDER,MECH,817853906
2675,ZLATAN,ROZPONDEK,968714436
2676,MATYLDA,SIEWIERSKA,791380688
2677,AURELIA,KOPKA,634847977
2678,FABIAN,KWAŚNIAK,473635123
2679,ALICJA,SYPUŁA,782219743
2680,ZOFIA,ZAJĄC,484898913
2681,INGA,PIKUŁA,491906096
2682,LAURA,RATAJCZAK,585025159
2683,LAURA,JAWORSKA,421712603
2684,ZUZANNA,ANDRUSZKIEWICZ,964333576
2685,MARCEL,ROMANOWSKI,749877151
2686,EMILIA,KRZAK,708345501
2687,JULIA,TKACHUK,844286948
2688,ZUZANNA,KOŁTAN,999199865
2689,OSKAR,SKWAREK,622559251
2690,WIKTOR,ŻUKOWSKI,908472309
2691,HANNA,WOŁĄSEWICZ,829076761
2692,KACPER,ZAWAŁA,728856797
2693,MAJA,OTRĘBOWSKA,711657067
2694,PIOTR,KROCZYŃSKI,937664101
2695,ALICJA,MARCZYK,427541421
2696,BEATA,SUSZCZYŃSKA,788779258
2697,JAN,DEJNEKA,815519842
2698,KAZIMIERZ,ZYBEK,751991203
2699,TADEUSZ,JĘDRZEJEWSKI,916457914
2700,MARIA,GAWROŃSKA,545115765
2701,THEO,MILEWICZ,431426167
2702,MARCELINA,WLAZŁO,687390671
2703,ADAM,PIERDOS,690911560
2704,ZLATAN,JUDA,751247114
2705,ANTONI,PACZKOWSKI,829845819
2706,WIKTOR,PIETRZAK,916739922
2707,FABIAN,DEUTSCHMANEK,900709537
2708,HANNA,MARZEC,713725570
2709,MARCEL,KWOLEK,857565707
2710,LARA,MATUSZEWSKA,409249936
2711,ZLATAN,BUDZOWSKI,834104529
2712,NIKODEM,DZIURZYŃSKI,758066863
2713,EWA,SYNOWIEC,950664859
2714,ANASTAZJA,MOC,780222730
2715,MIKOŁAJ,GIZA,993910070
2716,HANNA,KURCZABA,413879785
2717,HELENA,SINIECKA,575877855
2718,AGATA,KRAMARCZYK,547767352
2719,EMIL,PLUTA,801506093
2720,ZBIGNIEW,ZDUNEK,993360820
2721,OLIWIA,SOBCZYŃSKA,964986938
2722,JULIAN,RYBICKI,743976954
2723,NIKODEM,JAKUBIEC,565766718
2724,MARIA,DUDZIAK,795422579
2725,IGA,PREISS,880798053
2726,ZACHARY,BŁAUT,679339144
2727,WIKTOR,SOBCZAK,994931359
2728,BRUNO,GALUŚ,758991435
2729,KLARA,BIERNACKA,622145624
2730,HANNA,BORÓWKA,829908155
2731,FRANCISZEK,PAGACZ,769739159
2732,SZYMON,FARGANUS,603935352
2733,JAN,SKRZYPCZYK,725002606
2734,ERYK,KLOCEK,555446170
2735,NATALIA,KULIŃSKA,763961581
2736,ALICJA,ADRIAN,927842439
2737,SONIA,HEROD,745009138
2738,NIKODEM,KAŹMIERCZAK,925612741
2739,FILIP,PASZKO,410317170
2740,ALICJA,SZYBA,840724282
2741,NINA,STEFANOWICZ,531810941
2742,FRANCISZEK,KOZŁOWSKI,715543772
2743,SZYMON,JAJKOWSKI,972266073
2744,STEFAN,WAŃCZYK,760321546
2745,TYMOTEUSZ,PRUSAK,675192111
2746,WIKTORIA,KULASIŃSKA,866318299
2747,MICHALINA,BIZOŃ,898165291
2748,LAURA,KURANDA,734953156
2749,JERZY,ALBINOWSKI,625900282
2750,MARCELINA,BABIAK,819303327
2751,NATALIA,KĘPISTA,759171903
2752,MAKSYMILIAN,KOZIOŁ,702116203
2753,ZOFIA,HOMONCIK,494257788
2754,MAKSYMILIAN,GRABOWSKI,852709018
2755,LILIA,HEVA,656152335
2756,MILENA,MICHORCZYK,765676639
2757,MARCELINA,SŁAWIŃSKA,550190249
2758,AURELIA,KISIELA,706511075
2759,FRANCISZKA,MARCINIAK,549756672
2760,CEZARY,BIELAWSKI,961439734
2761,IGOR,WARCHOLSKI,908110287
2762,IGNACY,CZEKAJ,682486758
2763,IGOR,FILAS,800019007
2764,GRZEGORZ,HAITER,827305191
2765,MICHALINA,ANDIAL,984780287
2766,JULIA,NOWAK,413816613
2767,BARTŁOMIEJ,WOŹNIAK,841916022
2768,OLGA,NOWAK,826559181
2769,ANTONI,OWCZAREK,853609587
2770,GABRIEL,PAŚKIEWICZ,695197331
2771,AMELIA,UMPIROWICZ,927392151
2772,MIŁOSZ,PAŚ,850120506
2773,KRZYSZTOF,SZPARAGA,982326918
2774,RÓŻA,SAWICKA,400624467
2775,ZOFIA,KOWALSKA,902577269
2776,NATANIEL,KROCHMALSKI,607608889
2777,KAROL,WÓJTOWICZ,952296928
2778,IGNACY,WOJTOWICZ,914674405
2779,ANTONI,MIŁOSZ,525088970
2780,KAMIL,LEWANDOWSKI,732450367
2781,APOLONIA,KOT,750290004
2782,ANTONI,WALCZAK,636464393
2783,ADAM,WILKOWSKI,735336306
2784,LENA,SOKÓŁ,663191237
2785,TOLA,MAKOWSKA,800041658
2786,EMIL,OSTROWSKI,604474213
2787,BARTOSZ,SIENKIEWICZ,905943716
2788,CELINA,TRYBUŁA,929638749
2789,KRZYSZTOF,MYSZKOWSKI,799300946
2790,HELENA,BIEGAŃSKA,759350784
